pair_id,premise,hypothesis,reg_pred,reg_target,reg_error,clf_pred,clf_target,clf_correct,premise_len,hypothesis_len
180,A large group of Asian people is eating at a restaurant,A group of people in a large Asian restaurant is eating,4.320672035217285,3.5,0.8206720352172852,1,0,False,11,11
181,Various people are eating at red tables in a crowded restaurant with purple lights,Various customers are eating in a crowded restaurant with purple lights,3.7487528324127197,4.599999904632568,0.8512470722198486,0,1,False,14,11
193,Someone is on a black and white motorcycle and is standing on the seat,A rider is on a black and white bike and is standing on the seat,3.5698654651641846,4.599999904632568,1.0301344394683838,0,1,False,14,15
196,Nobody is on a motorcycle and is standing on the seat,A motorcycle rider is standing up on the seat of a white motorcycle,3.3325207233428955,3.5999999046325684,0.26747918128967285,0,2,False,11,13
199,Someone is on a black and white motorcycle and is standing on the seat,A motorcycle rider is standing up on the seat of a white motorcycle,4.30845832824707,3.700000047683716,0.6084582805633545,1,0,False,14,13
204,A man with a helmet painted red is riding a blue motorcycle down the road,A motorcyclist is riding a motorbike along a roadway,2.718724250793457,4.0,1.281275749206543,0,1,False,15,9
207,There is no motorcyclist riding a motorbike along a roadway,A motorcyclist with a red helmet is riding a blue motorcycle down the road,3.2141969203948975,3.299999952316284,0.08580303192138672,0,2,False,10,14
208,A motorcyclist with a red helmet is riding a blue motorcycle down the road,A motorcyclist is riding a motorbike along a roadway,3.569762706756592,4.5,0.9302372932434082,0,1,False,14,9
209,A dog is catching a stick in the air and another is watching,A dog is leaping high in the air and another is watching,3.743340015411377,4.199999809265137,0.45665979385375977,0,1,False,13,12
220,The dancer is dancing in front of the sound equipment,The blond girl is dancing in front of the sound equipment,3.693047523498535,4.400000095367432,0.7069525718688965,0,0,True,10,11
221,The blond girl is dancing behind the sound equipment,The blond girl is dancing in front of the sound equipment,4.23313570022583,3.9000000953674316,0.33313560485839844,1,0,False,9,11
222,The blond girl is dancing in front of the sound equipment,The equipment in front of the blond dancing girl is sound,4.640547275543213,3.9000000953674316,0.7405471801757812,1,1,True,11,11
230,The children of a family are playing and waiting,There are no children playing and waiting,3.6828746795654297,3.0999999046325684,0.5828747749328613,2,2,True,9,7
231,Three Asian kids are dancing and a serious man is looking,Three Asian kids are dancing and a man is looking,4.094094276428223,4.5,0.40590572357177734,0,1,False,11,10
235,The children of a family are playing and waiting,Three Asian kids are dancing and there is no man looking,1.7239253520965576,2.700000047683716,0.9760746955871582,0,0,True,9,11
242,A woman is wearing an Egyptian headdress,An Egyptian is wearing a woman's headdress,4.612759590148926,3.9000000953674316,0.7127594947814941,1,0,False,7,7
244,The woman is not wearing glasses or a headdress,The woman is wearing glasses and a black headdress,3.2539610862731934,3.9000000953674316,0.6460390090942383,0,2,False,9,9
247,The woman is not wearing glasses or a headdress,A woman is wearing an Egyptian headdress,3.1871936321258545,3.5999999046325684,0.41280627250671387,0,2,False,9,7
252,The woman is wearing glasses and a black headdress,A woman is wearing an Egyptian headdress,3.1586039066314697,3.799999952316284,0.6413960456848145,0,0,True,9,7
255,A man is on a rock high above some trees and is standing in an uncomfortable position,A man is on a rock high above some trees and is standing in a strange position,4.205799579620361,4.199999809265137,0.005799770355224609,0,1,False,17,17
264,A cowgirl is riding a barrel near a horse in the corner,A cowgirl is riding a horse and corners a barrel,3.950446605682373,2.799999952316284,1.1504466533660889,0,0,True,12,10
267,The brown horse is very near a red barrel at the rodeo,A cowgirl is riding a horse and corners a barrel,3.4970178604125977,2.9000000953674316,0.597017765045166,0,0,True,12,10
271,The brown horse is near a red barrel at the rodeo,A cowgirl is riding a barrel near a horse in the corner,3.64841365814209,3.0999999046325684,0.5484137535095215,0,0,True,11,12
274,A boy is standing outside the water,A boy is standing in the water,4.571744441986084,3.5999999046325684,0.9717445373535156,1,0,False,7,7
281,A boy is standing in the water,The boy is wading through the blue ocean,3.1381237506866455,4.0,0.8618762493133545,0,0,True,7,8
288,A skilled man is playing a guitar on stage,A person has blonde and flyaway hair and is playing a guitar,3.2771084308624268,3.799999952316284,0.5228915214538574,0,0,True,9,12
295,Two young girls are sitting on the ground,Several children are sitting down and have their knees raised,3.414708375930786,2.9000000953674316,0.5147082805633545,0,0,True,8,10
298,Several children are standing up,Two girls are sitting on the ground,2.485546588897705,1.7999999523162842,0.6855466365814209,0,0,True,5,7
318,A group of mothers in uniforms is standing near the children and one is kissing the gate,A crowd of people is near the water,2.4361982345581055,1.7000000476837158,0.7361981868743896,0,0,True,17,8
322,A man is in a parking lot and is playing tennis against a large wall,A lone man is in a parking lot and is playing tennis against a large wall,4.183394908905029,4.699999809265137,0.5166049003601074,0,1,False,15,16
325,A man is pointing at a silver sedan,There is no man pointing at a car,3.575265407562256,4.099999904632568,0.5247344970703125,2,2,True,8,8
326,A man is pointing at a car,A man is in a parking lot and is playing tennis against a large wall,1.2948694229125977,2.299999952316284,1.0051305294036865,0,0,True,7,15
337,"A man, a woman and two girls are walking on the beach",A group of people is near the sea,4.3477864265441895,3.799999952316284,0.5477864742279053,1,1,True,12,8
343,An Asian woman in a crowd is carrying a black bag,An Asian woman in in the midst of many people is carrying a black bag,3.7601304054260254,4.800000190734863,1.039869785308838,0,1,False,11,15
345,An Asian woman in in the midst of many people is carrying a black bag,A girl with a black bag is on a crowded train,2.5328731536865234,3.5,0.9671268463134766,0,0,True,15,11
350,A girl with a black bag is on a crowded train,An Asian woman in a crowd is carrying a black bag,2.6661229133605957,3.200000047683716,0.5338771343231201,0,0,True,11,11
353,A dog is chasing another and is holding a stick in its mouth,A dog is chasing a stick and holding another dog in its mouth,4.6417670249938965,3.200000047683716,1.4417669773101807,1,0,False,13,13
357,There is no dog running and carrying an object in its mouth,A dog is chasing another and is holding a stick in its mouth,3.3097829818725586,3.0999999046325684,0.20978307723999023,0,2,False,12,13
359,There is no dog chasing another or holding a stick in its mouth,Two dogs are running and carrying an object in their mouths,3.524289131164551,3.9000000953674316,0.37571096420288086,2,0,False,13,11
365,A soccer player is kicking a ball out of the goal,A soccer player is kicking a ball into the goal,3.8810677528381348,4.400000095367432,0.5189323425292969,0,0,True,11,10
369,A soccer player is kicking a ball into the goal,A soccer ball is not rolling into a goal net,3.394357204437256,2.799999952316284,0.5943572521209717,0,0,True,10,10
383,A brown and white dog is resting in the grass,A brown and white dog is running through the tall grass,3.334780693054199,3.934999942779541,0.6002192497253418,0,0,True,10,11
385,A black and tan dog is running through the low and green grass,A white and tan dog is running through the tall and green grass,4.51581335067749,4.0,0.5158133506774902,1,0,False,13,13
386,A white and tan dog is running through a field,A brown and white dog is running through the tall grass,4.292707443237305,4.0,0.2927074432373047,1,0,False,10,11
401,A man is sitting near a bike and is writing a note,A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something,3.1855204105377197,3.700000047683716,0.5144796371459961,0,0,True,12,20
405,Some people are walking,Some people are standing,2.912128448486328,3.5,0.5878715515136719,0,0,True,4,4
408,A group of explorers are walking through the grass,Some people are walking,3.798245906829834,4.099999904632568,0.3017539978027344,0,1,False,9,4
412,Two men are taking a break from a trip on a snowy road,Two men are walking on a snowy road,3.8150131702423096,3.299999952316284,0.5150132179260254,0,0,True,13,8
414,Two men are holding bikes and standing on the side of a road covered of snow,Two men with bikes are on the side of a snowy road,4.082850456237793,4.699999809265137,0.6171493530273438,1,1,True,16,12
416,Two men are taking a break from a trip on a snowy road,Two men are holding bikes and standing on the side of a road covered of snow,3.0860612392425537,3.799999952316284,0.7139387130737305,0,0,True,13,16
420,Two men with bikes are on the side of a snowy road,Two men are breaking into a car during a trip on a snowy road,2.8007638454437256,2.200000047683716,0.6007637977600098,0,0,True,12,14
426,Two men are holding some water standing near fishing poles,Two men are standing near the water and are holding fishing poles,4.1013712882995605,3.5999999046325684,0.5013713836669922,1,0,False,10,12
429,Two men are holding fishing poles,Two men are holding some water standing near fishing poles,3.4895286560058594,2.5999999046325684,0.889528751373291,0,0,True,6,10
431,Two men are not holding fishing poles,Two men are standing near the water and are holding fishing poles,3.298845052719116,3.5999999046325684,0.30115485191345215,0,2,False,7,12
444,A blond girl is riding the waves,A blond girl waves while she is riding,4.047033786773682,3.200000047683716,0.8470337390899658,0,0,True,7,8
448,A boy is surfing and riding a wave,A blond girl is riding the waves,3.0952394008636475,3.5999999046325684,0.5047605037689209,0,0,True,8,7
452,A lady is surfing and riding a wave,A blond girl is riding the waves,3.4904208183288574,4.0,0.5095791816711426,0,0,True,8,7
455,Two children are hanging on a large branch,Two children are climbing a tree,3.076261281967163,4.199999809265137,1.1237385272979736,0,1,False,8,6
460,Two children are hanging on a large branch,Two children and an adult are not standing next to a tree limb,2.9687297344207764,2.4000000953674316,0.5687296390533447,0,0,True,8,13
464,A black man in green is riding a bike,A man dressed in black is riding a bike,4.162498474121094,3.5,0.6624984741210938,1,0,False,9,9
466,A man is performing a trick on a green bicycle,There is no man performing a trick on a green bicycle,3.654439687728882,4.800000190734863,1.1455605030059814,2,2,True,10,11
469,A man is performing a trick on a green bicycle,A man is performing a trick on a bike,3.713346004486084,4.5,0.786653995513916,0,1,False,10,9
472,A man is performing a trick on a green bicycle,A man dressed in black is riding a bike,2.963174343109131,3.799999952316284,0.8368256092071533,0,0,True,10,9
474,There is no child holding a squirt gun,A child is holding a squirt gun,3.706277847290039,3.0350000858306885,0.6712777614593506,2,2,True,8,7
478,A child is holding a squirt gun,There is no child holding a water gun or getting sprayed with water,3.3668923377990723,4.085000038146973,0.7181077003479004,2,2,True,7,13
481,A laughing child is holding a water gun and getting sprayed with water,A child is holding a squirt gun,3.9518392086029053,4.5,0.5481607913970947,1,1,True,13,7
483,Two brown dogs are fighting over a red ball and are playing in the grass,There is no dog playing with a red ball,3.337317705154419,2.5,0.837317705154419,2,0,False,15,9
488,Two daschunds are playing with a red ball,Two brown dogs are fighting over a red toy and are playing in the grass,3.119842767715454,3.799999952316284,0.6801571846008301,0,0,True,8,15
493,A black person is running along a white stand and a dog barks behind him,The black and white dog is running and a person stands behind it,3.89042329788208,2.4000000953674316,1.4904232025146484,0,0,True,15,13
498,"The dog, which is black and white, is running and a person stands behind it",A little dog is sprinting and its owner is trying to catch it,3.1712303161621094,3.700000047683716,0.5287697315216064,0,0,True,15,13
510,A man is sitting comfortably at a table,A laughing man is dyeing a shirt black on the table which you cannot sit at ,3.0504915714263916,2.4000000953674316,0.65049147605896,0,0,True,8,16
511,A man wearing a dyed black shirt is sitting at the table and laughing,A person is sitting comfortably at the table,3.5111472606658936,3.0,0.5111472606658936,0,0,True,14,8
517,A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians,A pedestrian woman is building pink bicycles for boa wearing riders,3.9313817024230957,2.799999952316284,1.1313817501068115,0,0,True,18,11
532,There is no man wearing a black helmet and pushing a bicycle,One man is wearing a black helmet and pushing a bicycle,3.720123767852783,3.0999999046325684,0.6201238632202148,2,2,True,12,11
534,A black helmet is being worn by a man who is pushing a bicycle,A biker is wearing gear which is black,4.063286304473877,3.5,0.563286304473877,0,0,True,14,8
536,A man is pushing a helmet towards another one on a black bicycle,A biker is wearing gear which is black,3.3311190605163574,2.4000000953674316,0.9311189651489258,0,0,True,13,8
546,A woman is sitting and looking at the waterfall,Somebody is sitting at the waterfall and looking at a woman,3.718235969543457,3.0999999046325684,0.6182360649108887,0,0,True,9,11
549,The man in a grey t-shirt is sitting on a rock in front of the waterfall,Somebody is sitting at the waterfall and looking at a woman,2.867727756500244,3.5,0.6322722434997559,0,0,True,16,11
559,The backyard light is playing tricks in the dark on the brown and black dog,A dark black dog and a light brown dog are playing in the backyard,3.8319172859191895,3.0999999046325684,0.7319173812866211,0,0,True,15,14
562,The backyard light is playing tricks in the dark on the brown and black dog,"A dog, which is brown, and a black one are running in the grass",3.2856810092926025,2.5,0.7856810092926025,0,0,True,15,14
569,A dog that has a brown and white coat is trotting through shallow water,A brown and white coat is floating across shallow water near a trotting dog,3.748267650604248,2.9000000953674316,0.8482675552368164,0,0,True,14,14
571,A white and brown dog is walking through the water with difficulty,There is no white and brown dog pacing with through the water difficulty,3.6467652320861816,2.5999999046325684,1.0467653274536133,2,2,True,12,13
572,A white man is walking a dog through brown water with difficulty,A white and brown dog is walking through the water with difficulty,4.245254993438721,3.5999999046325684,0.6452550888061523,1,0,False,12,12
575,A white man is walking a dog through brown water with difficulty,A dog that has a brown and white coat is trotting through shallow water,3.5350241661071777,2.299999952316284,1.2350242137908936,0,0,True,12,14
578,A white and brown dog is walking through the water with difficulty,A brown and white coat is floating across shallow water near a trotting dog,3.363424777984619,2.5,0.8634247779846191,0,0,True,12,14
584,The children aren't playing in front of a large door,The children are playing in front of a large door,3.6389870643615723,4.300000190734863,0.661013126373291,2,2,True,10,10
595,"A dress, which is black, red, white and pink is being worn by a woman","A woman is taking off a cloak, which is very large, and revealing an extravagant dress",2.78212571144104,3.5999999046325684,0.8178741931915283,0,0,True,15,16
602,A teenage girl is wearing beads that are red,The girl likes red and isn't wearing beads for teenagers,3.3371713161468506,2.799999952316284,0.5371713638305664,2,0,False,9,10
607,A teenage girl is wearing beads that are red,"There is no young lady with light brown hair wearing a red necklace, a sweatshirt and earrings and smiling",2.277416229248047,3.200000047683716,0.922583818435669,0,0,True,9,19
612,"A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling",A teenage girl is wearing beads that are red,2.5054216384887695,3.0,0.49457836151123047,0,1,False,19,9
613,A boy is climbing up a wall artificially built for climbing and is attached to a rope,A boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope,4.325970649719238,4.900000095367432,0.5740294456481934,1,1,True,17,18
614,A boy is climbing up a wall artificially built for climbing and is attached to a rope,A boy is coming down a wall artificially built for climbing and isn't attached to the rope,3.5022358894348145,3.934999942779541,0.43276405334472656,0,2,False,17,17
615,A boy is climbing up a wall artificially built for climbing and is attached to a rope,A climber on the wall is attached to the climbing boy with an artificially built rope,3.6391615867614746,4.199999809265137,0.5608382225036621,0,0,True,17,16
616,A fearful little boy is on a climbing wall,"A little boy, who looks fearful, is on a climbing wall.",4.327479362487793,5.0,0.672520637512207,1,1,True,9,11
656,A young child is climbing a rock climbing wall which is indoors,A young child is under a rock climbing wall which is indoors,4.125396251678467,4.0,0.1253962516784668,1,0,False,12,12
669,The air is tricking a performing cyclist,The cyclist is performing a trick in the air,3.889308214187622,2.4000000953674316,1.4893081188201904,0,0,True,7,9
670,One man is doing a bicycle trick in midair,A cyclist is fearlessly performing a trick in the air,3.0517170429229736,4.065000057220459,1.0132830142974854,0,0,True,9,10
673,One man is doing a trick with a bicycle in midair,The cyclist is performing a trick in the air,3.0527448654174805,4.099999904632568,1.047255039215088,0,1,False,11,9
674,A man is failing to perform a bicycle trick in midair,The cyclist is performing a trick in the air,2.9617972373962402,3.299999952316284,0.33820271492004395,0,2,False,11,9
675,One man is doing a bicycle trick in midair,The cyclist is performing a trick in the air,3.047563076019287,4.400000095367432,1.3524370193481445,0,1,False,9,9
677,"A dog, which is black, and a white one are ignoring each other in the street","A dog, which is black, and a white one are staring at each other in the street",4.188998222351074,3.5999999046325684,0.5889983177185059,0,2,False,16,17
681,"Along two streets, different breeds of dogs are being looked at",Two dogs of different breeds are looking at each other across a street,3.971461057662964,3.0999999046325684,0.8714611530303955,0,0,True,11,13
684,"A dog, which is black, and a white one are staring at each other in the street","Along two streets, different breeds of dogs are being looked at",3.5779199600219727,2.9000000953674316,0.677919864654541,0,0,True,17,11
688,"A dog, which is black, and a white one are staring at each other in the street",Two dogs of different breeds are looking at each other across a street,3.617043972015381,4.400000095367432,0.7829561233520508,0,0,True,17,13
700,A dog which is furry and black is in a back yard and is carrying a basket in its mouth,A dog in a bucket is biting a tree which is probably a pine,3.0846986770629883,2.0999999046325684,0.9846987724304199,0,0,True,20,14
701,A dog which is furry and black is in a back yard and is carrying a basket in its mouth,"A dog next to a tree, which is probably a pine, is biting a bucket",3.075040817260742,2.5,0.5750408172607422,0,0,True,20,15
712,A man and a woman are sitting comfortably on the bench,Two large persons are sitting on a park bench and they have a bottle of soda between them,3.349562644958496,3.9000000953674316,0.5504374504089355,0,0,True,11,18
714,A man is leading the race,A man is bringing up the rear of the race,3.626699447631836,3.0999999046325684,0.5266995429992676,0,0,True,6,10
716,A few men in a competition are running outside,A few men in a competition are running outdoors,4.65083646774292,4.099999904632568,0.5508365631103516,1,1,True,9,9
719,A man is leading the race,A few men in a competition are running outdoors,3.6922078132629395,3.0999999046325684,0.5922079086303711,0,0,True,6,9
720,A man is leading the race,A few men in a competition are running indoors,3.4223103523254395,2.0999999046325684,1.322310447692871,0,0,True,6,9
739,The bride is leaving the groom after the wedding,The bride and the groom are leaving after the wedding,4.4728593826293945,3.200000047683716,1.2728593349456787,1,0,False,9,10
740,A married couple is walking down the aisle,A couple who have just got married are walking down the isle,3.9007904529571533,4.800000190734863,0.89920973777771,0,1,False,8,12
742,A married couple is walking down the aisle,The priest is walking down the aisle to marry a couple,3.775278329849243,2.9000000953674316,0.8752782344818115,0,0,True,8,11
743,A couple who have just got married are walking down the isle,The bride and the groom are leaving after the wedding,3.062472105026245,4.099999904632568,1.0375277996063232,0,1,False,12,10
744,A married couple is walking up the aisle,The bride and the groom are leaving after the wedding,3.3581995964050293,3.9000000953674316,0.5418004989624023,0,0,True,8,10
750,The students are filling the classroom,A classroom is full of students,3.337824583053589,4.300000190734863,0.9621756076812744,0,1,False,6,6
751,A classroom is full of students,A classroom is empty,3.2955000400543213,2.299999952316284,0.9955000877380371,0,2,False,6,4
753,The presentation isn't being watched by a classroom of students,The presentation is being watched by a classroom of students,3.6998438835144043,4.400000095367432,0.7001562118530273,2,2,True,10,10
758,The presentation is being watched by a classroom of students,A classroom is full of students,2.7087693214416504,3.9000000953674316,1.1912307739257812,0,1,False,10,6
763,The kid is sliding in the snow,The kid is still in the snow,4.164159774780273,4.199999809265137,0.03584003448486328,1,0,False,7,7
770,The kid is sliding in the snow,A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow,3.0507235527038574,3.5999999046325684,0.5492763519287109,0,0,True,7,23
775,"A woman, who is old, is near a white dog","A woman, who is old, is far from a white dog",3.589308261871338,3.5999999046325684,0.010691642761230469,2,0,False,10,11
778,"A woman, who is old, is near a white dog",A woman and a dog are peacefully sitting on a tree stump,2.3860244750976562,3.684999942779541,1.2989754676818848,0,0,True,10,12
786,The dog is snapping at some droplets of water,A snap is depicting some water falling in droplets on the dog,3.347947359085083,2.299999952316284,1.0479474067687988,0,0,True,9,12
801,Two people are walking two dogs with golden coats in the snow,"Two people are in the snow not wearing clothes, which provides camouflage. ",3.1747243404388428,2.0999999046325684,1.0747244358062744,0,0,True,12,12
803,"Two people are in the snow, wearing clothes that provide camouflage",Two people are in the snow holding two dogs with golden coats,3.1528000831604004,2.5999999046325684,0.552800178527832,0,0,True,11,12
806,"A girl from Asia, in front of a brick window, doesn't look surprised","A girl from Asia, in front of a brick window, looks surprised",3.9201066493988037,3.200000047683716,0.7201066017150879,2,2,True,13,12
807,A girl is looking on surprised from a front window in a house in Asia.,"A girl from Asia, in front of a brick window, looks surprised",3.681478977203369,4.599999904632568,0.9185209274291992,0,1,False,15,12
808,A girl is wearing a t-shirt and has her mouth open.,A girl has a t-shirt and is keeping her mouth open,3.833481788635254,4.599999904632568,0.7665181159973145,0,1,False,11,11
815,A girl is wearing a t-shirt and has her mouth open.,"A girl from Asia, in front of a brick window, looks surprised",2.3504607677459717,3.0,0.6495392322540283,0,0,True,11,12
817,A group of people is equipped with protective gear,A group of people is equipped with unprotective gear,4.1296257972717285,3.5,0.6296257972717285,1,0,False,9,9
828,The football is between the feet of a boy who is lying on the grass,The football isn't between the feet of a boy who is lying in the grass,3.6194381713867188,3.0999999046325684,0.5194382667541504,2,2,True,15,15
837,The little kid is playing football and falling into the grass,The football isn't between the feet of a boy who is lying in the grass,3.140634059906006,3.799999952316284,0.6593658924102783,0,0,True,11,15
842,"The climbing equipment to rescue a man is hanging from a white, vertical rock","A man with equipment used for climbing is hanging from a white, vertical rock.",3.7495293617248535,3.200000047683716,0.5495293140411377,0,0,True,14,14
861,One white dog and one black one are running side by side on the grass,There is no dog joyfully running on the grass,3.3581783771514893,3.200000047683716,0.15817832946777344,2,0,False,15,9
875,Many people are skating in an ice park,An ice skating rink placed outdoors is full of people,3.760667085647583,4.5,0.739332914352417,0,1,False,8,10
877,"A girl in a uniform, which is blue, is quickly raising her arm","A girl in a uniform, which is blue, is raising her arm.",3.9388585090637207,4.5,0.5611414909362793,0,1,False,13,12
886,"A girl in a uniform, which is blue, is quickly raising her arm",The girl in the blue and white uniform is cheering,3.0641520023345947,3.799999952316284,0.7358479499816895,0,0,True,13,10
894,People are on a beach full of sand by the ocean and are enjoying a day full of sun,A bunch of people is on the shore,4.477031707763672,3.799999952316284,0.6770317554473877,1,1,True,19,8
900,A man in a blue jumpsuit is failing to perform a wheelie on a motorcycle,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,4.224023818969727,4.0,0.22402381896972656,1,2,False,15,14
901,A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,4.165271759033203,3.5999999046325684,0.5652718544006348,0,0,True,17,14
907,"The man is on ground which is mostly barren, filming a wheelie done with a motorcycle.",A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,3.4119601249694824,2.5999999046325684,0.8119602203369141,0,0,True,16,14
919,A nearby throng of people are kissing two by two,A woman is being kissed by a man,3.8820977210998535,3.1500000953674316,0.7320976257324219,0,0,True,10,8
924,The girl in the red shirt is blowing a bubble ,The girl in a dyed red shirt isn't blowing a bubble,3.3413429260253906,2.4000000953674316,0.941342830657959,2,2,True,10,11
928,"The girl, who is young, is blowing a bubble that is huge",The girl in the red shirt is blowing a bubble ,3.4443435668945312,4.0,0.5556564331054688,0,0,True,12,10
930,"The young woman in a dyed red shirt, is blowing a bubble that is huge",The young girl is blowing a bubble that is huge,4.4697184562683105,3.799999952316284,0.6697185039520264,1,1,True,15,10
942,A little boy's jumper is in a puddle in the street,A young child is wearing green boots and playing in a puddle full of mud,3.3963587284088135,2.5999999046325684,0.7963588237762451,0,0,True,11,15
946,A young child is wearing green boots and playing in a puddle full of mud,A little boy is jumping into a puddle on the street,3.0009469985961914,3.799999952316284,0.7990529537200928,0,0,True,15,11
951,Two young kids are eating corndogs,Two young kids are fasting,3.6370668411254883,2.799999952316284,0.8370668888092041,0,2,False,6,5
958,Two toddlers are eating on a really small wagon full of corndogs ,Two young kids are eating corndogs,3.9973483085632324,3.0,0.9973483085632324,0,0,True,12,6
